CustomerKey,GeographyKey,FirstName,LastName,Gender,DateFirstPurchase,City
11475,251,Cesar,Subram,M,2013-04-23,London
11476,241,Erika,Navarro,F,2013-11-01,Kirkby
11477,127,Tristan,Hughes,M,2013-09-25,Darmstadt
11478,218,Billy,Hernandez,M,2013-04-19,Sèvres
11479,182,Darryl,Wu,M,2012-12-05,Saint Ouen
11480,224,Colleen,Ma,F,2012-12-25,Tremblay-en-France
11481,156,Erica,Hu,F,2012-01-27,Braunschweig
11482,272,Adrienne,Torres,F,2011-09-08,Warrington
11483,199,Calvin,Chande,M,2012-12-22,Paris
11484,171,Erick,Sai,M,2012-01-02,Neunkirchen
11485,237,Donald,Chandra,M,2011-09-14,Esher-Molesey
11486,117,Ariana,Rogers,F,2013-11-24,Erlangen
11487,186,Morgan,Jones,F,2013-12-15,Dunkerque
11488,256,Jermaine,Lopez,M,2011-10-28,London
11489,262,Deborah,Goel,F,2011-10-28,Oxford
11490,217,Danny,Rubio,M,2013-04-04,Paris La Defense
11491,255,Andre,Perez,M,2011-11-07,London
11492,115,Terrence,Chander,M,2012-02-11,Eilenburg
11493,255,Dawn,Wu,F,2011-11-14,London
11494,267,Jimmy,Gutierrez,M,2011-12-23,Runcorn
11495,154,Francis,Jimenez,M,2013-10-26,Bonn
11496,272,Gary,Ortega,M,2011-11-30,Warrington
11497,261,Katrina,Nath,F,2013-11-04,Newcastle upon Tyne
11498,49,Arturo,Sun,M,2013-02-28,Cliffside
11499,311,Pedro,Vance,M,2013-04-06,Concord
11500,52,Sarah,Simmons,F,2013-01-31,Langley
11501,49,Brandy,Chandra,F,2013-03-27,Cliffside
11502,63,Jared,Peterson,M,2013-01-30,Shawnee
11503,312,Dennis,Wu,M,2013-05-26,Coronado
11504,315,Jordan,Baker,F,2013-05-01,Downey
11505,43,Jasmine,Powell,F,2013-02-22,Burnaby
11506,60,Nicholas,Brown,M,2013-03-08,Port Hammond
11507,69,Isabella,Russell,F,2013-02-17,Victoria
11508,626,Elizabeth,Wilson,F,2013-05-02,Lynnwood
11509,347,Roger,Harui,F,2013-07-29,Novato
11510,54,Seth,Roberts,M,2013-03-12,N. Vancouver
11511,543,Caleb,Perry,M,2013-03-13,Lebanon
11512,59,Natalie,Campbell,F,2013-12-28,Oak Bay
11513,62,Alyssa,Howard,F,2013-06-08,Royal Oak
11514,642,Dalton,Diaz,M,2013-06-24,Tacoma
11515,301,Shannon,Huang,F,2011-08-31,Burbank
11516,310,Mya,Gonzales,F,2011-09-15,Colma
11517,355,Katherine,Bryant,F,2013-06-26,Redwood City
11518,545,Edward,Washington,M,2013-10-27,Milwaukie
11519,49,Jerome,Navarro,M,2013-03-13,Cliffside
11520,60,Jada,Morgan,F,2013-02-22,Port Hammond
11521,644,Ariana,Peterson,F,2013-03-05,Walla Walla
11522,546,Christian,Hughes,M,2011-09-03,Oregon City
11523,54,Lucas,Taylor,M,2013-02-15,N. Vancouver
11524,374,Alyssa,Jackson,F,2013-08-28,Torrance
11525,543,Ariana,Cook,F,2011-09-06,Lebanon
11526,70,Katherine,Diaz,F,2013-02-03,Westminster
11527,361,Jenna,Green,F,2013-02-07,San Gabriel
11528,325,Joan,Washington,F,2011-09-12,Glendale
11529,547,Austin,Bryant,M,2011-09-24,Portland
11530,54,Andrew,Martinez,M,2013-01-28,N. Vancouver
11531,300,Nina,Yuan,F,2011-08-30,Beverly Hills
11532,634,Lauren,Miller,F,2013-04-05,Redmond
11533,280,Ebony,Gill,F,2013-05-14,Birmingham
11534,337,Cameron,Lewis,M,2011-09-18,Long Beach
11535,543,Devin,Nelson,M,2011-09-02,Lebanon
11536,322,Logan,Chow,M,2011-09-24,Fremont
11537,310,Dakota,Ross,M,2011-09-21,Colma
11538,352,Nicole,Taylor,F,2011-09-16,Palo Alto
11539,311,Justin,Washington,M,2011-09-23,Concord
11540,312,Alberto,Navarro,M,2011-09-13,Coronado
11541,547,Aidan,Ross,M,2011-09-12,Portland
11542,278,Alejandro,Tang,M,2013-05-11,York
11543,201,Sheena,Chande,F,2013-12-21,Paris
11544,127,Joel,Garcia,M,2013-08-28,Darmstadt
11545,200,Reginald,Dominguez,M,2013-07-13,Paris
11546,189,Christine,Chande,F,2012-12-02,Roubaix
11547,201,Cindy,Sai,F,2012-12-25,Paris
11548,230,Raymond,Sanchez,M,2011-12-02,Berkshire
11549,257,Crystal,Liang,F,2011-12-21,London
11550,263,Deb,Torres,F,2012-01-20,Oxford
11551,215,Shannon,Alvarez,M,2013-03-01,Colombes
11552,135,Eddie,Rubio,M,2014-01-06,Salzgitter
11553,266,Sharon,Luo,F,2013-08-22,Reading
11554,224,Sydney,Simmons,F,2013-05-08,Tremblay-en-France
11555,237,Alexandria,Henderson,F,2013-05-08,Esher-Molesey
11556,271,Lucas,Evans,M,2013-12-21,Warrington
11557,278,Felicia,Ramos,F,2013-08-08,York
11558,276,Ivan,Malhotra,M,2013-11-30,Woolston
11559,161,Frederick,Subram,M,2013-11-29,Solingen
11560,248,Whitney,Srini,F,2013-12-03,London
11561,159,Briana,Dominguez,F,2012-02-19,München
11562,158,Jarrod,Gonzalez,M,2013-06-26,Leipzig
11563,247,Cesar,Srini,M,2013-07-05,London
11564,146,Jorge,Liang,M,2012-02-16,Frankfurt am Main
11565,229,Erik,Diaz,M,2013-09-08,Berks
11566,226,April,Shan,F,2013-01-28,Cergy
11567,165,Carla,Perez,F,2013-03-15,Berlin
11568,236,Alexia,Foster,F,2012-01-10,Cheltenham
11569,274,Troy,Malhotra,M,2013-11-20,West Sussex
11570,124,Kristin,Andersen,F,2012-03-25,Berlin
11571,183,Joel,Sai,M,2012-12-12,Orleans
11572,186,Billy,Moreno,M,2012-12-09,Dunkerque
11573,276,Meagan,Subram,F,2013-07-27,Woolston
11574,274,Karla,Luo,F,2013-03-15,West Sussex
11575,243,Jackson,Campbell,M,2012-01-20,Leeds
11576,185,Micah,Zhu,M,2012-12-15,Croix
11577,194,Janet,Serrano,F,2012-12-21,Paris
11578,222,Trisha,Huang,F,2012-11-29,Pantin
11579,272,Clayton,Beck,M,2013-07-31,Warrington
11580,230,Melvin,Raje,M,2013-04-16,Berkshire
11581,193,Cindy,Jordan,F,2013-02-11,Paris
11582,222,Claudia,Ma,F,2012-12-07,Pantin
11583,207,Karla,Xu,F,2012-12-21,Chatou
11584,171,Devin,Carter,M,2013-09-16,Neunkirchen
11585,231,Kari,Perez,F,2014-01-10,Billericay
11586,278,Alberto,Romero,M,2013-10-28,York
11587,184,Kevin,Bryant,M,2012-11-29,Metz
11588,223,Candace,Mehta,F,2012-11-29,Saint-Denis
11589,257,Ebony,Malhotra,F,2013-06-04,London
11590,221,Erika,Diaz,F,2012-12-01,Drancy
11591,209,Stacey,Lu,F,2011-01-11,Versailles
11592,198,Darrell,Raji,M,2011-01-11,Paris
11593,183,Armando,Moreno,M,2011-01-21,Orleans
11594,213,Corey,Goel,M,2013-08-17,Verrieres Le Buisson
11595,117,Sebastian,Howard,M,2013-12-30,Erlangen
11596,267,Roger,Raje,M,2013-10-01,Runcorn
11597,225,Janelle,Chandra,F,2014-01-05,Orly
11598,174,Meredith,Ruiz,F,2012-03-11,Saarbrücken
11599,211,Melody,Diaz,F,2011-01-18,Les Ulis
11600,218,Linda,Rubio,F,2013-05-06,Sèvres
11601,209,Ivan,Raman,M,2011-01-19,Versailles
11602,135,Larry,Gill,M,2013-07-10,Salzgitter
11603,244,Geoffrey,Gonzalez,M,2012-01-18,London
11604,275,Edgar,Sanchez,M,2012-01-03,Wokingham
11605,176,Heidi,Subram,F,2012-03-08,Stuttgart
11606,212,Melody,Ramos,F,2011-01-08,Morangis
11607,202,Clinton,Moreno,M,2011-01-19,Paris
11608,217,Cesar,Madan,M,2013-12-13,Paris La Defense
11609,277,Eugene,Ye,M,2012-01-28,York
11610,269,Blake,Collins,M,2012-01-10,Stoke-on-Trent
11611,183,Ernest,Lin,M,2011-01-23,Orleans
11612,230,Keith,Andersen,M,2012-02-02,Berkshire
11613,158,Meredith,Prasad,F,2012-05-13,Leipzig
11614,172,Katrina,Sharma,F,2012-05-10,Offenbach
11615,242,Dwayne,Navarro,M,2012-02-22,Lancaster
11616,260,Casey,Nath,F,2012-02-03,Milton Keynes
11617,326,Sean,Brooks,M,2011-09-10,Grossmont
11618,49,Brian,Ramirez,M,2013-02-09,Cliffside
11619,69,Sierra,Young,F,2013-02-08,Victoria
11620,609,Megan,Rodriguez,F,2013-02-08,Bellingham
11621,611,Leah,She,F,2013-08-01,Bremerton
11622,623,Gabriel,Allen,M,2013-04-08,Kirkland
11623,322,Angela,Perry,F,2011-09-07,Fremont
11624,339,Ryan,Smith,M,2011-09-21,Mill Valley
11625,352,Zachary,Moore,M,2011-09-24,Palo Alto
11626,360,Destiny,Rogers,F,2011-09-01,San Francisco
11627,372,Dalton,Gray,M,2013-08-27,Spring Valley
11628,298,Mariah,Wood,F,2011-09-12,Bellflower
11629,345,Isaiah,Wright,M,2011-09-25,Newport Beach
11630,637,Haley,Powell,F,2011-09-21,Seattle
11631,52,Antonio,Bennett,M,2013-02-07,Langley
11632,51,Alexandra,Jenkins,F,2013-01-30,Langford
11633,612,Thomas,Anderson,M,2013-11-13,Burien
11634,633,Samuel,Collins,M,2013-03-11,Puyallup
11635,300,Darrell,Chande,M,2013-02-08,Beverly Hills
11636,314,Kimberly,Cox,F,2013-09-11,Daly City
11637,338,Morgan,Hernandez,F,2013-02-08,Los Angeles
11638,339,Antonio,Powell,M,2013-10-19,Mill Valley
11639,339,Angelica,Perry,F,2013-11-09,Mill Valley
11640,51,Chloe,Wilson,F,2013-03-15,Langford
11641,49,James,Chen,M,2013-01-30,Cliffside
11642,59,Morgan,Hughes,F,2013-02-09,Oak Bay
11643,612,Naomi,Munoz,F,2013-04-21,Burien
11644,634,Charles,Torres,M,2013-05-17,Redmond
11645,548,Gabriella,Turner,F,2013-11-10,Salem
11646,612,Anna,Foster,F,2013-07-15,Burien
11647,49,Randy,Wu,M,2013-02-15,Cliffside
11648,307,Kevin,Scott,M,2013-08-28,Chula Vista
11649,345,Ian,White,M,2013-04-05,Newport Beach
11650,325,Caleb,Hayes,M,2013-02-15,Glendale
11651,49,Patricia,Garcia,F,2013-03-04,Cliffside
11652,68,Samuel,Russell,M,2013-06-26,Vancouver
11653,543,Sydney,Peterson,F,2013-04-16,Lebanon
11654,298,Ariana,Sanchez,F,2011-10-18,Bellflower
11655,311,Tamara,Sharma,F,2013-09-29,Concord
11656,329,Katelyn,Perez,F,2013-09-11,Imperial Beach
11657,347,Megan,Cox,F,2013-05-25,Novato
11658,348,Robert,Mitchell,M,2013-04-23,Oakland
11659,66,Miguel,Adams,M,2013-05-09,Sooke
11660,60,Miranda,Gonzales,F,2013-05-08,Port Hammond
11661,49,Jeremiah,James,M,2013-04-06,Cliffside
11662,545,Ethan,Kumar,M,2013-05-06,Milwaukie
11663,644,Seth,Williams,M,2011-10-28,Walla Walla
11664,302,Alyssa,Morgan,F,2011-10-27,Burlingame
11665,307,Janet,Dominguez,F,2011-10-13,Chula Vista
11666,374,Angel,Baker,M,2011-10-17,Torrance
11667,644,Blake,Moore,M,2013-07-04,Walla Walla
11668,300,Jada,Collins,F,2013-12-16,Beverly Hills
11669,642,Isabella,Simmons,F,2013-08-18,Tacoma
11670,326,Jacqueline,Perry,F,2013-04-13,Grossmont
11671,316,Jessica,Brown,F,2011-10-21,El Cajon
11672,300,Chad,Jai,M,2013-07-25,Beverly Hills
11673,612,Susan,Ye,F,2013-01-30,Burien
11674,385,Morgan,Rogers,F,2013-05-30,Woodland Hills
11675,616,Devin,Martinez,M,2011-10-25,Everett
11676,475,Alan,Hu,M,2013-08-20,Branch
11677,50,Charles,Walker,M,2013-04-05,Haney
11678,654,Johnny,Chavez,M,2011-10-10,Cheyenne
11679,633,Dalton,Richardson,M,2013-10-13,Puyallup
11680,634,Kaylee,Nelson,F,2013-09-01,Redmond
11681,641,Abigail,Jones,F,2013-03-07,Spokane
11682,642,Kaitlyn,Hall,F,2013-09-05,Tacoma
11683,316,Greg,Taylor,M,2011-10-05,El Cajon
11684,634,Devin,Parker,M,2013-07-01,Redmond
11685,545,Jose,Griffin,M,2013-03-11,Milwaukie
11686,325,Luke,Edwards,M,2013-03-08,Glendale
11687,331,Cody,Torres,M,2013-04-12,La Jolla
11688,638,Victoria,Morris,F,2011-10-02,Sedro Woolley
11689,614,Ian,Diaz,M,2013-08-26,Edmonds
11690,632,Caroline,Butler,F,2011-10-25,Port Orchard
11691,329,Kaitlyn,Wilson,F,2013-02-08,Imperial Beach
11692,301,Caleb,Gonzales,M,2013-07-07,Burbank
11693,50,Hailey,Diaz,F,2013-01-28,Haney
11694,310,Jonathon,Ortega,M,2013-04-11,Colma
11695,300,Logan,Campbell,M,2013-04-09,Beverly Hills
11696,642,Mackenzie,Campbell,F,2011-10-01,Tacoma
11697,348,Eduardo,Lee,M,2013-08-07,Oakland
11698,53,Jackson,Wright,M,2013-03-31,Metchosin
11699,644,Chase,Peterson,M,2013-05-29,Walla Walla
11700,385,Xavier,Richardson,M,2013-02-02,Woodland Hills
11701,347,David,Hayes,M,2013-04-24,Novato
11702,302,Jenny,Zhou,F,2013-05-17,Burlingame
11703,331,Kaylee,Baker,F,2013-02-13,La Jolla
11704,368,Evan,Hernandez,M,2013-07-07,Santa Cruz
11705,385,Brooke,Richardson,F,2011-10-28,Woodland Hills
11706,302,Blake,Perez,M,2013-03-08,Burlingame
11707,385,Natalie,Cook,F,2011-10-10,Woodland Hills
11708,336,Elizabeth,Weisman,F,2011-10-25,Lincoln Acres
11709,69,Hailey,Collins,F,2013-03-11,Victoria
11710,331,Zoe,Ramirez,F,2013-11-23,La Jolla
11711,54,Daniel,Davis,M,2013-02-07,N. Vancouver
11712,50,Shelby,Rogers,F,2013-02-04,Haney
11713,623,Kyle,Zhang,M,2013-07-07,Kirkland
11714,359,Alexandria,Long,F,2013-02-18,San Diego
11715,361,Chloe,Robinson,F,2013-12-26,San Gabriel
11716,314,Evan,Kelly,M,2013-05-31,Daly City
11717,539,Marcus,Jones,M,2013-05-25,Corvallis
11718,546,Sarah,Jones,F,2013-03-06,Oregon City
11719,49,Blake,Green,M,2013-04-26,Cliffside
11720,359,Morgan,Morris,F,2013-05-17,San Diego
11721,336,Jennifer,Alexander,F,2013-06-15,Lincoln Acres
11722,609,Julian,Hughes,M,2013-07-30,Bellingham
11723,64,Luke,Coleman,M,2013-01-31,Shawnee
11724,65,Jason,Carter,M,2013-02-05,Shawnee
11725,612,Jose,Li,M,2013-04-01,Burien
11726,612,Micah,Liang,M,2013-10-10,Burien
11727,343,Benjamin,Taylor,M,2011-10-12,National City
11728,553,Logan,White,M,2013-06-11,Woodburn
11729,623,Caleb,Campbell,M,2013-07-27,Kirkland
11730,634,Emma,Torres,F,2013-05-11,Redmond
11731,302,Tanya,Gill,F,2013-03-16,Burlingame
11732,525,Erick,Sanchez,M,2013-06-09,Cincinnati
11733,311,Kristi,Schmidt,F,2014-01-01,Concord
11734,312,Omar,Chen,M,2013-06-21,Coronado
11735,626,Sydney,Gray,F,2013-02-24,Lynnwood
11736,322,Sebastian,Sanchez,M,2013-10-17,Fremont
11737,355,Megan,Martin,F,2013-02-14,Redwood City
11738,59,Elijah,Alexander,M,2013-02-02,Oak Bay
11739,65,Aaron,King,M,2013-01-13,Shawnee
11740,68,Jan,Hall,F,2013-03-07,Vancouver
11741,307,Tamara,Chander,F,2011-10-15,Chula Vista
11742,355,Edward,Lewis,M,2011-10-03,Redwood City
11743,372,Chase,Kelly,M,2011-10-25,Spring Valley
11744,372,Stephanie,Campbell,F,2013-04-13,Spring Valley
11745,644,Allison,Gonzalez,F,2011-10-10,Walla Walla
11746,642,Seth,Brooks,M,2013-01-28,Tacoma
11747,614,Destiny,Davis,F,2013-08-07,Edmonds
11748,69,Blake,Hill,M,2013-06-07,Victoria
11749,2,Eduardo,Jackson,M,2013-04-08,Coffs Harbour
11750,10,Latoya,She,F,2011-07-14,Newcastle
11751,36,Victoria,Gonzales,F,2011-07-08,Melton
11752,4,Lauren,Bryant,F,2013-02-27,Goulburn
11753,2,Felicia,Ortega,F,2013-04-19,Coffs Harbour
11754,7,Janet,Ortega,F,2011-07-16,Malabar
11755,25,Willie,Pal,M,2013-05-31,Hervey Bay
11756,17,Linda,Ortega,F,2011-07-28,St. Leonards
11757,33,Vincent,Cai,M,2013-02-23,Cranbourne
11758,3,Colin,Yuan,M,2013-03-30,Darlinghurst
11759,28,Dawn,Nath,F,2011-07-10,Cloverdale
11760,29,Melody,Moreno,F,2013-03-31,Findon
11761,31,Edgar,Mehta,M,2011-08-05,Hobart
11762,19,Randall,Gomez,M,2011-08-07,Wollongong
11763,16,Ross,Fernandez,M,2013-01-30,Springwood
11764,10,Jessie,Ramos,F,2011-09-09,Newcastle
11765,11,Marc,Torres,M,2011-09-12,North Ryde
11766,38,Candace,Raman,F,2011-09-19,South Melbourne
11767,24,Meagan,Madan,F,2011-09-17,Hawthorne
11768,30,Clayton,Nara,M,2011-09-03,Perth
11769,55,Haley,Hernandez,F,2013-04-28,Newton
11770,607,Peter,Nara,M,2013-08-08,Ballard
11771,627,Isaac,Rivera,M,2013-03-31,Marysville
11772,642,Cameron,Moore,M,2011-10-08,Tacoma
11773,316,Gavin,Diaz,M,2011-10-23,El Cajon
11774,343,Emma,Sanchez,F,2011-10-26,National City
11775,352,Sierra,Roberts,F,2011-10-03,Palo Alto
11776,368,Seth,Mitchell,M,2011-10-05,Santa Cruz
11777,302,Miranda,Long,F,2011-10-14,Burlingame
11778,638,Haley,Henderson,F,2011-10-27,Sedro Woolley
11779,553,Sarah,Jackson,F,2011-10-17,Woodburn
11780,614,Jessica,Alexander,F,2011-10-15,Edmonds
11781,314,Carlos,Gray,M,2013-03-06,Daly City
11782,301,Barbara,Jai,F,2013-08-02,Burbank
11783,359,Sara,Mitchell,F,2013-03-23,San Diego
11784,53,Jose,Turner,M,2013-04-12,Metchosin
11785,607,Theodore,Diaz,M,2013-04-21,Ballard
11786,634,Ian,Murphy,M,2013-12-29,Redmond
11787,301,Jerry,Nath,M,2013-10-13,Burbank
11788,338,Destiny,James,F,2013-05-09,Los Angeles
11789,343,Bailey,Phillips,F,2013-03-07,National City
11790,307,Timothy,Gonzalez,M,2013-03-11,Chula Vista
11791,641,Chase,Morgan,M,2013-09-29,Spokane
11792,310,Alexia,Perry,F,2013-05-03,Colma
11793,301,Xavier,Rogers,M,2013-02-04,Burbank
11794,334,Lauren,Ross,F,2013-11-28,Lakewood
11795,315,Nicole,Thomas,F,2013-07-12,Downey
11796,315,Isabel,Jenkins,F,2011-10-16,Downey
11797,348,Devin,Coleman,M,2011-10-14,Oakland
11798,611,Brendan,Chande,M,2011-10-15,Bremerton
11799,612,Jessie,Wang,M,2011-10-10,Burien
11800,536,Jennifer,Baker,F,2013-08-10,Beaverton
11801,536,Aaron,Sharma,M,2013-12-12,Beaverton
11802,59,Madison,Taylor,F,2013-02-25,Oak Bay
11803,631,Jan,Hernandez,F,2013-07-29,Olympia
11804,634,Haley,Turner,F,2013-05-29,Redmond
11805,300,Richard,Green,M,2013-04-23,Beverly Hills
11806,302,Jennifer,Stewart,F,2013-02-21,Burlingame
11807,343,Lucas,Baker,M,2013-04-13,National City
11808,54,James,Parker,M,2013-03-26,N. Vancouver
11809,300,Juan,Gray,M,2011-10-21,Beverly Hills
11810,611,Antonio,Washington,M,2011-10-20,Bremerton
11811,310,Abigail,Brooks,F,2011-10-15,Colma
11812,644,Andrew,Rodriguez,M,2011-10-03,Walla Walla
11813,552,Mary,Patterson,F,2011-10-16,W. Linn
11814,542,Dalton,Morgan,M,2013-06-23,Lake Oswego
11815,642,Hannah,Patterson,F,2011-10-02,Tacoma
11816,300,Joe,Torres,M,2011-10-02,Beverly Hills
11817,310,Morgan,Miller,F,2011-10-13,Colma
11818,312,Daniel,Garcia,M,2011-10-21,Coronado
11819,616,Jose,Lal,M,2013-02-15,Everett
11820,69,Katelyn,Lopez,F,2013-02-09,Victoria
11821,300,Austin,Johnson,M,2013-07-30,Beverly Hills
11822,336,Rohinton,Wadia,F,2013-05-20,Lincoln Acres
11823,53,Morgan,Turner,F,2013-05-18,Metchosin
11824,55,Jill,Martin,F,2013-03-18,Newton
11825,298,Aimee,She,F,2011-10-16,Bellflower
11826,300,Jessie,Alonso,F,2011-10-27,Beverly Hills
11827,55,Sara,Baker,F,2013-02-20,Newton
11828,545,Katherine,Martinez,F,2013-04-03,Milwaukie
11829,637,Sophia,Campbell,F,2013-03-13,Seattle
11830,336,Taylor,Garcia,F,2011-09-29,Lincoln Acres
11831,358,Christian,Ross,M,2011-10-27,San Carlos
11832,644,Zoe,Murphy,F,2013-02-18,Walla Walla
11833,59,Oscar,Price,M,2013-06-12,Oak Bay
11834,339,Fernando,Flores,M,2011-10-22,Mill Valley
11835,53,Elijah,Russell,M,2013-01-10,Metchosin
11836,616,Garrett,Travers,M,2013-03-24,Everett
11837,360,Haley,Alexander,F,2011-10-13,San Francisco
11838,536,Justin,Rodriguez,M,2013-05-31,Beaverton
11839,369,Tyler,Brown,M,2011-10-26,Santa Monica
11840,336,Julian,Patterson,M,2013-04-30,Lincoln Acres
11841,52,Sean,Nelson,M,2013-05-20,Langley
11842,631,Justin,Wilson,M,2013-05-12,Olympia
11843,536,Christy,Nara,F,2013-02-07,Beaverton
11844,307,Michele,Alvarez,F,2013-10-05,Chula Vista
11845,63,Natalie,Jones,F,2013-02-13,Shawnee
11846,337,Savannah,Reed,F,2013-04-28,Long Beach
11847,547,Cassidy,Diaz,F,2013-06-28,Portland
11848,648,Joshua,Lewis,M,2013-07-27,Yakima
11849,331,Faith,Reed,F,2013-11-27,La Jolla
11850,347,Brooke,Ramirez,F,2013-04-08,Novato
11851,311,Jada,Mitchell,F,2013-06-16,Concord
11852,334,Kyle,Russell,M,2013-07-10,Lakewood
11853,311,Grace,Jones,F,2013-05-10,Concord
11854,383,Jason,Mitchell,M,2011-10-25,West Covina
11855,302,Christian,Walker,M,2013-04-27,Burlingame
11856,539,Seth,Hernandez,M,2013-11-29,Corvallis
11857,614,Isabella,Young,F,2013-10-06,Edmonds
11858,361,Jordan,Coleman,M,2013-03-27,San Gabriel
11859,631,Blake,Garcia,M,2013-04-22,Olympia
11860,343,Nicole,Walker,F,2013-07-03,National City
11861,71,Katherine,Carter,F,2013-05-14,Westminster
11862,616,Olivia,Peterson,F,2013-05-16,Everett
11863,638,Jessica,Wood,F,2013-09-03,Sedro Woolley
11864,642,Elizabeth,Thompson,F,2013-03-01,Tacoma
11865,343,Chloe,Rivera,F,2013-02-17,National City
11866,325,Lucas,Scott,M,2013-02-18,Glendale
11867,343,Nathaniel,James,M,2013-06-04,National City
11868,68,Jessica,Peterson,F,2013-02-02,Vancouver
11869,71,Kaitlyn,Adams,F,2013-03-20,Westminster
11870,612,Jillian,Garcia,F,2013-07-20,Burien
11871,626,Dalton,Bennett,M,2013-02-23,Lynnwood
11872,325,Faith,Patterson,F,2011-10-21,Glendale
11873,372,Ryan,Zhang,M,2011-10-07,Spring Valley
11874,385,Adrian,Bell,M,2013-07-19,Woodland Hills
11875,51,Jonathan,Brown,M,2013-04-20,Langford
11876,348,Madison,White,F,2013-06-19,Oakland
11877,345,Alexis,Diaz,F,2013-10-05,Newport Beach
11878,607,Christine,Nara,F,2013-11-30,Ballard
11879,536,Edgar,Sai,M,2013-02-27,Beaverton
11880,548,Melissa,Sanchez,F,2013-04-10,Salem
11881,326,Richard,Mitchell,M,2013-12-02,Grossmont
11882,637,Patrick,Stewart,M,2013-02-17,Seattle
11883,612,Hannah,Anderson,F,2013-02-21,Burien
11884,607,Latoya,Shen,F,2013-02-17,Ballard
11885,302,Kurt,Sharma,M,2011-10-28,Burlingame
11886,369,Katelyn,Parker,F,2011-10-28,Santa Monica
11887,312,Joseph,White,M,2013-05-28,Coronado
11888,49,Aaron,Ross,M,2013-03-18,Cliffside
11889,633,Blake,Patterson,M,2013-02-23,Puyallup
11890,299,Whitney,Lopez,F,2013-03-29,Berkeley
11891,300,Jamie,Liang,F,2013-03-07,Beverly Hills
11892,14,Julio,Ortega,M,2011-09-04,Rhodes
11893,18,Orlando,Carlson,M,2011-08-31,Sydney
11894,25,Ann,Gonzalez,F,2011-09-22,Hervey Bay
11895,23,Dustin,Chander,M,2011-09-12,Gold Coast
11896,16,Frank,Carlson,M,2011-09-01,Springwood
11897,38,Orlando,Ashe,M,2011-08-30,South Melbourne
11898,20,Angela,Henderson,F,2011-09-14,Brisbane
11899,36,Brenda,Perez,F,2011-09-04,Melton
11900,10,Byron,Carlson,M,2011-09-21,Newcastle
11901,3,Stacy,Alvarez,F,2011-09-10,Darlinghurst
11902,7,Drew,Pal,M,2013-02-21,Malabar
11903,21,Kate,Raji,F,2011-09-21,Caloundra
11904,34,Kaylee,Cook,F,2011-09-17,Geelong
11905,31,Isaiah,Ramirez,M,2011-08-29,Hobart
11906,20,Gabriella,Sanders,F,2011-09-10,Brisbane
11907,19,Sarah,Garcia,F,2011-09-28,Wollongong
11908,38,Rafael,Tang,M,2011-09-19,South Melbourne
11909,26,Nichole,She,F,2011-09-20,Rockhampton
11910,4,Jaclyn,Zheng,F,2011-10-09,Goulburn
11911,34,Rachael,Kapoor,F,2013-06-01,Geelong
11912,27,Rachael,Sai,F,2011-10-27,Townsville
11913,37,Rebecca,Robinson,F,2013-12-03,Seaford
11914,13,Meagan,Rana,F,2011-10-18,Port Macquarie
11915,13,Philip,Carlson,M,2011-10-02,Port Macquarie
11916,40,Joe,Rana,M,2011-10-01,Warrnambool
11917,3,Roy,Sanz,M,2011-10-27,Darlinghurst
11918,2,Kaylee,Hill,F,2011-10-13,Coffs Harbour
11919,26,Warren,Andersen,M,2011-10-05,Rockhampton
11920,20,Adrienne,Gomez,F,2011-10-10,Brisbane
11921,33,Gilbert,Zhu,M,2013-09-19,Cranbourne
11922,69,James,Davis,M,2013-02-15,Victoria
11923,343,Sarah,Bryant,F,2013-02-12,National City
11924,347,Ian,Long,M,2011-10-26,Novato
11925,609,Ashlee,Jai,F,2011-10-09,Bellingham
11926,546,Eduardo,Foster,M,2013-05-04,Oregon City
11927,638,Nicole,Murphy,F,2014-01-09,Sedro Woolley
11928,316,Isabella,Morris,F,2013-05-31,El Cajon
11929,17,Virginia,Gonzalez,F,2011-10-14,St. Leonards
11930,12,Jaclyn,Nara,F,2011-10-14,North Sydney
11931,352,Marcus,Adams,M,2013-02-16,Palo Alto
11932,369,Elizabeth,Coleman,F,2013-04-29,Santa Monica
11933,609,Mathew,Rubio,M,2011-10-13,Bellingham
11934,612,Justin,Shan,M,2011-11-19,Burien
11935,543,Jessica,Taylor,F,2013-06-06,Lebanon
11936,634,Hunter,Clark,M,2013-04-05,Redmond
11937,548,Devin,Perez,M,2011-10-29,Salem
11938,314,Seth,Alexander,M,2013-03-07,Daly City
11939,329,Kevin,Washington,M,2011-11-10,Imperial Beach
11940,385,Tyler,Miller,M,2013-08-02,Woodland Hills
11941,553,Adam,Roberts,M,2013-08-07,Woodburn
11942,10,George,Gonzalez,M,2011-10-15,Newcastle
11943,40,Dawn,Huang,F,2011-10-18,Warrnambool
11944,15,Rachael,Rodriguez,F,2011-10-19,Silverwater
11945,311,Dennis,Huang,M,2011-10-29,Concord
11946,18,Brandy,Saunders,F,2011-10-21,Sydney
11947,14,Jenny,Zheng,F,2011-10-13,Rhodes
11948,17,Tasha,Xu,F,2013-09-06,St. Leonards
11949,374,Julia,Brooks,F,2013-07-16,Torrance
11950,312,Jordan,Carter,F,2013-02-17,Coronado
11951,35,Lacey,Huang,F,2013-08-20,Melbourne
11952,34,Dorothy,Robinson,M,2011-10-05,Geelong
